code,name,board,schema_profile,field,extraction_type,status,proxy_plausible,strict_label,reason,value_preview,evidence_sentence,page,source_url,subtype_caveat_flag
601009,南京银行,sse_main,bank,net_interest_income,numeric,found,True,usable,amount label '利息净收入' value=236.46亿元,利息净收入=236.46亿元; 利息净收入=266.27 亿元,利息净收入236.46亿元，较去年增加39.38亿元，同比增长19.98% ，在营业收入中占比47.04% ，同比上升3.40,23,http://static.cninfo.com.cn/finalpage/2025-04-22/1223197865.PDF,False
601009,南京银行,sse_main,bank,non_interest_income,numeric,found,True,usable,"amount label '手续费及佣金净收入' value=2,592,597","手续费及佣金净收入=2,592,597; 合计=13,617,837","手续费及佣金净收入 2,592,597 – 3,628,786 – -28.55 (2) 投资收益 单位：人民币千元 项目 2024年 2023年 同比增减 (%) 金额 占比 (%) 金额 占比 (%) 交易性金融资产 9,422,647 69.19 11,901,831 80.34 -20.83 其他债权投资 2,235,079 16.41 1,487,657 10.04 50.24 债权投…",27,http://static.cninfo.com.cn/finalpage/2025-04-22/1223197865.PDF,False
601009,南京银行,sse_main,bank,loan_structure,table,found,True,usable,5 data rows,"[table p.31 hits=1] 贷款金额 | 比例 (%) / 325,193,069 | 25.88",发放贷款和垫款按担保方式分布情况,31,http://static.cninfo.com.cn/finalpage/2025-04-22/1223197865.PDF,False
601009,南京银行,sse_main,bank,deposit_structure,table,partial,False,partial,status=partial,"{'note': 'anchor located but no parseable table; snippet fallback', 'snippet': '吸收存款 1,527,640,782 63.67 1,396,365,869 66.00 9.40 应付职工薪酬 8,244,943 0.34 7,852,49...","吸收存款 1,527,640,782 63.67 1,396,365,869 66.00 9.40 应付职工薪酬 8,244,943 0.34 7,852,499 0.37 5.00 应交税费 2,307,422 0.10 2,263,548 0.11 1.94 应付债券 450,865,237 18.79 258,373,078 12.21 74.50 租赁负债 1,117,840 0.05…",34,http://static.cninfo.com.cn/finalpage/2025-04-22/1223197865.PDF,False
601009,南京银行,sse_main,bank,npl_ratio,numeric,found,True,usable,ratio label '不良率' value=0.83,不良率=0.83; 不良率=0.80%; 合计=0.80,不良率(%),38,http://static.cninfo.com.cn/finalpage/2025-04-22/1223197865.PDF,False
601009,南京银行,sse_main,bank,capital_adequacy_ratio,numeric,found,True,usable,ratio label '资本充足率' value=13.72,资本充足率=13.72; 资本充足率=11.12; 资本充足率=9.36; 核心一级资本充足率=9.36,资本充足率(%),39,http://static.cninfo.com.cn/finalpage/2025-04-22/1223197865.PDF,False
601009,南京银行,sse_main,bank,provision_coverage_ratio,numeric,partial,False,partial,status=partial,拨备覆盖率=335.27%,拨备覆盖率335.27% ，资产质量平稳运行。,23,http://static.cninfo.com.cn/finalpage/2025-04-22/1223197865.PDF,False
601009,南京银行,sse_main,bank,regional_distribution,table,partial,False,partial,status=partial,"{'note': 'anchor located but no parseable table; snippet fallback', 'snippet': '长三角地区（除江苏地区） 129,516,780 10.31 108,168,068 9.85 其他地区 59,919,070 4.77 45,512,703 ...",长三角地区（除江苏地区）,30,http://static.cninfo.com.cn/finalpage/2025-04-22/1223197865.PDF,False
601059,信达证券,sse_main,broker,mda,section_snippet,found,True,usable,substantive in-region snippet with anchor (len=316),管理层讨论与分析 一、 经营情况讨论与分析 2024 年，公司深入学习贯彻党的二十大和二十届二中、三中全会精神，全面贯彻落实中央金 融工作会议和中央经济工作会议精神，抓住政策调整带来的有利时机，紧跟行业发展趋势，重点 业务的核心竞争力显著提升，公司高质量发展成果显著。 公司贯彻落实《国务院关于加强监管防范风险推动资本市...,管理层讨论与分析 一、 经营情况讨论与分析 2024 年，公司深入学习贯彻党的二十大和二十届二中、三中全会精神，全面贯彻落实中央金 融工作会议和中央经济工作会议精神，抓住政策调整带来的有利时机，紧跟行业发展趋势，重点 业务的核心竞争力显著提升，公司高质量发展成果显著。 公司贯彻落实《国务院关于加强监管防范风险推动资本市场高质量发展的若干意见》（以下 简称新“国九条”）对于证券公司的要求，切实履行…,25,http://static.cninfo.com.cn/finalpage/2025-03-26/1222895192.PDF,False
601059,信达证券,sse_main,broker,industry_discussion,section_snippet,found,True,usable,substantive in-region snippet with anchor (len=316),所处行业情况 （一）报告期内市场及行业情况 2024 年A 股新上市公司100 家，通过IPO 募集资金674 亿元。A 股全年成交额258.37 万亿 元，同比上升21.2%；主要指数先抑后扬，上证综指、深证成指、创业板指全年涨幅分别为12.67%、 9.34%、13.23%；融资融券余额1.88 万亿元，同比增长1...,所处行业情况 （一）报告期内市场及行业情况 2024 年A 股新上市公司100 家，通过IPO 募集资金674 亿元。A 股全年成交额258.37 万亿 元，同比上升21.2%；主要指数先抑后扬，上证综指、深证成指、创业板指全年涨幅分别为12.67%、 9.34%、13.23%；融资融券余额1.88 万亿元，同比增长13.94%。（数据来源：同花顺） 债券市场共发行各类债券79.3 万亿元，同比…,28,http://static.cninfo.com.cn/finalpage/2025-03-26/1222895192.PDF,False
601059,信达证券,sse_main,broker,risk_factors,section_snippet,found,True,usable,substantive in-region snippet with anchor (len=313),可能面对的风险（包括落实全面风险管理以及合规风控、信息技术投入情况） √适用 □不适用 1.公司可能面对的主要风险 公司业务经营活动可能面对的重大风险因素主要有市场风险、信用风险、操作风险、流动性 风险、声誉风险、合规风险、洗钱风险。 （1）市场风险 市场风险是指由于市场价格（如利率、汇率、商品价格）的变动造成公司持有...,可能面对的风险（包括落实全面风险管理以及合规风控、信息技术投入情况）,40,http://static.cninfo.com.cn/finalpage/2025-03-26/1222895192.PDF,False
601059,信达证券,sse_main,broker,major_subsidiaries,section_snippet,found,True,partial,substantive but out-of-region (len=313),"主要控股参股公司分析 √适用 □不适用 1、信达期货：截至2024 年12 月31 日，信达期货注册资本人民币60,000 万元，信达证券持 有其100%的股权，总资产851,557.62 万元,净资产83,691.21 万元；2024 年全年实现营业收入 21,169.31 万元，利润总额9,275.49 万元，净利...",主要控股参股公司分析,38,http://static.cninfo.com.cn/finalpage/2025-03-26/1222895192.PDF,False
601059,信达证券,sse_main,broker,main_business_segments,section_snippet,found,True,usable,substantive in-region snippet with anchor (len=152),业务分部营业支出人民币4.84 亿元，同比增加18.52%。 (2) 重大采购合同、重大销售合同的履行情况 □适用 √不适用 (3) 报告期主要子公司股权变动导致合并范围变化 □适用 √不适用 (4) 公司报告期内业务、产品或服务发生重大变化或调整有关情况 □适用 √不适用 3、 费用 √适用 □不适用,业务分部营业支出人民币4.84 亿元，同比增加18.52%。,32,http://static.cninfo.com.cn/finalpage/2025-03-26/1222895192.PDF,False
601059,信达证券,sse_main,broker,brokerage_income,numeric,found,True,usable,"amount label '经纪业务' value=1,505,008,457.34","经纪业务=1,505,008,457.34; 合计=3,291,547,424.20","经纪业务 1,505,008,457.34 784,097,803.84 47.90 13.02 4.27 增加4.37 个百分点 证券自营业 务 647,623,116.92 54,497,487.28 91.58 5.91 -24.28 增加3.35 个百分点 投资银行业 务 155,660,114.94 65,360,855.94 58.01 11.74 -11.42 增加10.98 个百…",31,http://static.cninfo.com.cn/finalpage/2025-03-26/1222895192.PDF,False
601059,信达证券,sse_main,broker,investment_banking_income,numeric,found,True,wrong,orphan numeric without field anchor (label='合计'),"合计=3,291,547,424.20","投资银行业 务 155,660,114.94 65,360,855.94 58.01 11.74 -11.42 增加10.98 个百分点 资产管理业 务 585,787,263.06 364,142,376.93 37.84 -45.03 -17.82 减少20.58 个百分点 其他业务 397,468,471.94 483,667,444.52 -21.69 18.50 18.52 减少0.0…",31,http://static.cninfo.com.cn/finalpage/2025-03-26/1222895192.PDF,False
601059,信达证券,sse_main,broker,asset_management_income,numeric,found,True,wrong,orphan numeric without field anchor (label='合计'),"合计=3,291,547,424.20","资产管理业 务 585,787,263.06 364,142,376.93 37.84 -45.03 -17.82 减少20.58 个百分点 其他业务 397,468,471.94 483,667,444.52 -21.69 18.50 18.52 减少0.02 个百分点 合计 3,291,547,424.20 1,751,765,968.51 46.78 -5.51 0.17 减少3.02 个…",31,http://static.cninfo.com.cn/finalpage/2025-03-26/1222895192.PDF,False
601059,信达证券,sse_main,broker,proprietary_trading_income,numeric,found,True,wrong,orphan numeric without field anchor (label='合计'),"合计=3,291,547,424.20","自营业 务 647,623,116.92 54,497,487.28 91.58 5.91 -24.28 增加3.35 个百分点 投资银行业 务 155,660,114.94 65,360,855.94 58.01 11.74 -11.42 增加10.98 个百分点 资产管理业 务 585,787,263.06 364,142,376.93 37.84 -45.03 -17.82 减少20.58…",31,http://static.cninfo.com.cn/finalpage/2025-03-26/1222895192.PDF,False
601059,信达证券,sse_main,broker,margin_lending_balance,numeric,found,True,usable,"amount label '融出资金' value=12,569,953,612.89","融出资金=12,569,953,612.89","融出资金 12,569,953,612.89 11.76 11,067,285,032.60 14.20 13.58 主要系信用类融资业务规模增加 衍生金融资产 21,323,254.84 0.02 312,180.00 0.00 6,730.44 主要系场外期权规模及公允价值变动所致 买入返售金融资产 541,990,835.27 0.51 188,267,420.24 0.24 187.88…",35,http://static.cninfo.com.cn/finalpage/2025-03-26/1222895192.PDF,False
601059,信达证券,sse_main,broker,risk_control_indicators,numeric,not_found,False,not_found_missed,PDF anchor+digit found but extractor not_found,净资本风险事件和流 动性风险事件。公司净资本或其他风险控制指标达到预警标准时，公司采取措施调整业务规模和 资产负债结构，在达到资本补充触发条件时，根据资本规划启动资本补充计划，采取包括但不限 于积极拓展多种融资渠道、限制资本占用程度高的业务发展、采用风险缓释措施、调整期间分红 政策等措施予以应对。 报告期内，公司各项核...,净资本风险事件和流,43,http://static.cninfo.com.cn/finalpage/2025-03-26/1222895192.PDF,False
601059,信达证券,sse_main,broker,revenue_by_segment,table,found,True,usable,revenue_table_plausible,"[table p.31 hits=2] 证券及期货 经纪业务 | 1,505,008,457.34 | 784,097,803.84 | 47.90 | 13.02 | 4.27 / 证券自营业 务 | 647,623,116.92 | 54,497,487.28 | 91.58 | 5.91 | -24.28",手续费及佣金净收入较上年减少2.97 亿元，主要系基金管理业务收,31,http://static.cninfo.com.cn/finalpage/2025-03-26/1222895192.PDF,False
601077,渝农商行,sse_main,bank,mda,section_snippet,found,True,usable,substantive in-region snippet with anchor (len=298),管理层讨论与分析－八、风险管理”部分。 报告期内，本行董事会已完成对本行2023 年度、2024 年上半年全 面风险管理评价报告的审议。董事会认为，本行风险管理及内部控制系 统的运作整体上充足且有效，于本年度内并无特别关注的重大风险事 项。 十二、董事长及行长 根据《企业管治守则》第C.2.1 段守则条文的规定，主席与...,管理层讨论与分析－八、风险管理”部分。,123,http://static.cninfo.com.cn/finalpage/2025-03-26/1222896108.PDF,False
601077,渝农商行,sse_main,bank,industry_discussion,section_snippet,found,True,usable,substantive in-region snippet with anchor (len=308),宏观经济预测值进行了审慎调整。 不同情景的权重采取基准情景为主，其余情景为辅的原则，结合专家判断设置，本集团2024 年12 月31 日基准情景权重略高于其他情景权重。 敏感性分析 预期信用损失对模型中使用的参数，前瞻性预测的宏观经济变量，三种情景下的权重概率及运 用专家判断时考虑的其他因素等是敏感的。这些输入参数、假...,宏观经济预测值进行了审慎调整。,301,http://static.cninfo.com.cn/finalpage/2025-03-26/1222896108.PDF,False
601077,渝农商行,sse_main,bank,risk_factors,section_snippet,found,True,wrong,financial/legal boilerplate,风险管理框架 董事会下设风险管理委员会。风险管理委员会负责制定整体风险管理及内部控制策略，监控信 用风险、市场风险、流动性风险及操作风险，定期评估整体风险情况、风险承受能力及管理能 力，就风险管理及内部控制作出推荐意见及建议。 遵照风险管理委员会制定的风险管理策略，本集团的风险管理部制定及实施相关风险管理政策 及程序，...,风险管理框架,296,http://static.cninfo.com.cn/finalpage/2025-03-26/1222896108.PDF,False
601077,渝农商行,sse_main,bank,major_subsidiaries,section_snippet,found,True,partial,substantive but out-of-region (len=320),附属公司 江苏张家港渝农商村镇银行股份有限公司 地址：江苏张家港市杨舍镇攀华国际广场2幢M101号 邮编：215600 电话：0512-58918959 四川大竹渝农商村镇银行股份有限公司 地址：四川省大竹县竹阳镇新华路东段煌歌商业广场H8/9幢 邮编：635100 电话：0818-6256123 云南大理渝农商村镇银...,附属公司 江苏张家港渝农商村镇银行股份有限公司 地址：江苏张家港市杨舍镇攀华国际广场2幢M101号 邮编：215600 电话：0512-58918959 四川大竹渝农商村镇银行股份有限公司 地址：四川省大竹县竹阳镇新华路东段煌歌商业广场H8/9幢 邮编：635100 电话：0818-6256123 云南大理渝农商村镇银行有限责任公司 地址：云南省大理州经济开发区漾濞路176号 邮编：671000…,170,http://static.cninfo.com.cn/finalpage/2025-03-26/1222896108.PDF,False
601077,渝农商行,sse_main,bank,main_business_segments,section_snippet,found,True,usable,substantive in-region snippet with anchor (len=225),"经营分部利润、资产及负债信息如下： 本集团 2024 年 公司银行业务 零售银行业务 金融市场业务 未分配项目 合计 外部利息净收入 / (支出) 13,688,907 (1,301,165) 10,106,742 - 22,494,484 内部利息净 (支出) / 收入 (5,603,084) 12,568,047 ...",经营分部利润、资产及负债信息如下：,292,http://static.cninfo.com.cn/finalpage/2025-03-26/1222896108.PDF,False
601077,渝农商行,sse_main,bank,net_interest_income,numeric,not_found,False,not_found_missed,PDF anchor+digit found but extractor not_found,"利息净收入 本集团 本行 2024 年 2023 年 2024 年 2023 年 发放贷款和垫款 - 公司贷款 14,471,712 14,302,509 10,919,653 10,861,571 - 个人贷款 12,233,053","利息净收入 本集团 本行 2024 年 2023 年 2024 年 2023 年 发放贷款和垫款 - 公司贷款 14,471,712 14,302,509 10,919,653 10,861,571 - 个人贷款 12,233,053 14,005,647 11,984,893 13,754,598 - 票据贴现 799,453 829,048 799,453 829,048 债务工具投资 15…",277,http://static.cninfo.com.cn/finalpage/2025-03-26/1222896108.PDF,False
601077,渝农商行,sse_main,bank,non_interest_income,numeric,found,True,wrong,amount field with ratio-only value '34',手续费及佣金净收入=34,"手续费及佣金净收入 五、34 1,612,077 1,791,288 1,278,887 1,557,432 其中：手续费及佣金收入 1,976,423 2,235,859 1,625,168 1,995,097 手续费及佣金支出 (364,346) (444,571) (346,281) (437,665) 投资收益 五、35 4,198,499 2,169,066 4,768,841 2,6…",189,http://static.cninfo.com.cn/finalpage/2025-03-26/1222896108.PDF,False
601077,渝农商行,sse_main,bank,loan_structure,table,partial,False,partial,status=partial,"{'note': 'anchor located but no parseable table; snippet fallback', 'snippet': '发放贷款和垫款 - 公司贷款 14,471,712 14,302,509 10,919,653 10,861,571 - 个人贷款 12,233,053 14,...",发放贷款和垫款,277,http://static.cninfo.com.cn/finalpage/2025-03-26/1222896108.PDF,False
601077,渝农商行,sse_main,bank,deposit_structure,table,partial,False,partial,status=partial,"{'note': 'anchor located but no parseable table; snippet fallback', 'snippet': '吸收存款 (15,954,712) (16,638,843) (15,896,989) (16,585,109) 应付债券 (3,208,253) (3,746...","吸收存款 (15,954,712) (16,638,843) (15,896,989) (16,585,109) 应付债券 (3,208,253) (3,746,873) (3,208,253) (3,746,873) 向中央银行借款 (2,284,407) (2,189,645) (2,283,279) (2,188,299) 拆入资金 (1,391,751) (1,521,782) (246…",277,http://static.cninfo.com.cn/finalpage/2025-03-26/1222896108.PDF,False
601077,渝农商行,sse_main,bank,npl_ratio,numeric,partial,False,partial,status=partial,"不良贷款率=1.18; 金额=358,1",不良贷款率(%),43,http://static.cninfo.com.cn/finalpage/2025-03-26/1222896108.PDF,False
601077,渝农商行,sse_main,bank,capital_adequacy_ratio,numeric,found,True,usable,ratio label '资本充足率' value=14.24%,资本充足率=2024; 资本充足率=14.24%; 资本充足率=14.93%; 资本充足率=16.12%,本集团按照《商业银行资本管理办法》及相关规定计算下列的核心一级资本充足率、一级资本,336,http://static.cninfo.com.cn/finalpage/2025-03-26/1222896108.PDF,False
601077,渝农商行,sse_main,bank,provision_coverage_ratio,numeric,partial,False,partial,status=partial,拨备覆盖率=363.44,拨备覆盖率 363.44 366.70 (3.26) 357.74 拨贷比 4.28 4.37 (0.09) 4.36 资本充足率指标（%） 变动 （百分点） 核心一级资本充足率 （8） 14.24 13.53 0.71 13.10 一级资本充足率 （8） 14.93 14.24 0.69 13.84 资本充足率 （8） 16.12 15.99 0.13 15.62 总权益对总资产比率 8.82…,18,http://static.cninfo.com.cn/finalpage/2025-03-26/1222896108.PDF,False
601077,渝农商行,sse_main,bank,regional_distribution,table,not_found,False,not_found_unverified,status=not_found (unverified by automation),,,,http://static.cninfo.com.cn/finalpage/2025-03-26/1222896108.PDF,False
601108,财通证券,sse_main,broker,mda,section_snippet,found,True,usable,substantive in-region snippet with anchor (len=319),经营情况讨论与分析 2024 年，面对宏观形势复杂多变、IPO 监管政策阶段性收紧、行业马太效应加剧等情况，公司积极对标最好、锚定最优， 抢抓一揽子增量政策新机遇，立足做“浙商浙企自己家的券商”新定位，打响了“选择财通 财运亨通”的企业品牌，聚焦 聚力推动“以牌照为中心”向“以客户为中心”转型，实现综合化、全生命周期、...,经营情况讨论与分析 2024 年，面对宏观形势复杂多变、IPO 监管政策阶段性收紧、行业马太效应加剧等情况，公司积极对标最好、锚定最优， 抢抓一揽子增量政策新机遇，立足做“浙商浙企自己家的券商”新定位，打响了“选择财通 财运亨通”的企业品牌，聚焦 聚力推动“以牌照为中心”向“以客户为中心”转型，实现综合化、全生命周期、集团协同式的服务体系，与浙商浙企形成 更加紧密、更深感情的利益共同体、发展共同…,37,http://static.cninfo.com.cn/finalpage/2025-04-26/1223320210.PDF,False
601108,财通证券,sse_main,broker,industry_discussion,section_snippet,found,True,usable,substantive in-region snippet with anchor (len=320),所处行业情况 2024 年，中国资本市场在宏观经济复苏、政策改革深化和市场波动明显等多重因素交织下，呈现出复杂多变的景象。 证券行业始终全面贯彻新发展理念，坚守服务实体经济的初心使命，立足金融三大特性，做好金融“五篇大文章”，发挥功 能作用，以行业高质量发展助力金融强国建设。报告期内，中国证券行业在营业收入和净利润方面...,所处行业情况 2024 年，中国资本市场在宏观经济复苏、政策改革深化和市场波动明显等多重因素交织下，呈现出复杂多变的景象。 证券行业始终全面贯彻新发展理念，坚守服务实体经济的初心使命，立足金融三大特性，做好金融“五篇大文章”，发挥功 能作用，以行业高质量发展助力金融强国建设。报告期内，中国证券行业在营业收入和净利润方面均创下近三年新高，展现 出强劲的增长势头。市场交投活跃度的提升、多元化业务的拓…,37,http://static.cninfo.com.cn/finalpage/2025-04-26/1223320210.PDF,False
601108,财通证券,sse_main,broker,risk_factors,section_snippet,found,True,usable,substantive in-region snippet with anchor (len=320),风险管理能力。 5. 证券信用业务 市场环境 2024 年，市场两融余额探底回升。年初以来受行情低迷、市场情绪谨慎、监管政策趋严等因素影响，两融余额从1.65 万亿元不断压降至9 月中旬的1.37 万亿元左右；随后市场反弹两融规模快速攀升，报告期末，两融余额超1.86 万亿元，较 2023 年末增长12.8%。市场股票...,风险管理能力。,41,http://static.cninfo.com.cn/finalpage/2025-04-26/1223320210.PDF,False
601108,财通证券,sse_main,broker,major_subsidiaries,section_snippet,found,True,partial,substantive but out-of-region (len=320),"主要子公司、参股公司基本情况如下： （1）财通证券资管注册资本50,000 万元，截至报告期末，财通证券资管总资产人民币422,677.96 万元，净资产人民 币318,972.59 万元； 报告期内， 财通证券资管实现营业收入人民币165,276.33 万元，利润总额人民币68,494.27 万元， 净利润人民币52...",主要子公司、参股公司基本情况如下：,58,http://static.cninfo.com.cn/finalpage/2025-04-26/1223320210.PDF,False
601108,财通证券,sse_main,broker,main_business_segments,section_snippet,found,True,usable,substantive in-region snippet with anchor (len=320),投资银行业务是运用股权融资、债权融资、并购、财务顾问等多种手段为企业和政府客户提供直接融资服务，主要包 括证券承销与保荐业务、并购及财务顾问业务等。 证券资产管理业务是通过集合计划、专项计划、定向计划以及公募基金为机构和个人客户提供券商资产管理服务。 证券投资业务是指公司以自有资金在价值投资、稳健经营的前提下，从事股票...,投资银行业务是运用股权融资、债权融资、并购、财务顾问等多种手段为企业和政府客户提供直接融资服务，主要包,37,http://static.cninfo.com.cn/finalpage/2025-04-26/1223320210.PDF,False
601108,财通证券,sse_main,broker,brokerage_income,numeric,partial,False,partial,status=partial,经纪业务=2024; 金额=585.7 万,经纪业务营收增长提供支撑。,38,http://static.cninfo.com.cn/finalpage/2025-04-26/1223320210.PDF,False
601108,财通证券,sse_main,broker,investment_banking_income,numeric,not_found,False,not_found_missed,PDF anchor+digit found but extractor not_found,投资银行业务是运用股权融资、债权融资、并购、财务顾问等多种手段为企业和政府客户提供直接融资服务，主要包 括证券承销与保荐业务、并购及财务顾问业务等。 证券资产管理业务是通过集合计划、专项计划、定向计划以及公募基金为机构和个人客户提供券商资产管理服务。 证券投资业务是指公司以自有资金在价值投资、稳健经营的前提下，从事股票...,投资银行业务是运用股权融资、债权融资、并购、财务顾问等多种手段为企业和政府客户提供直接融资服务，主要包,37,http://static.cninfo.com.cn/finalpage/2025-04-26/1223320210.PDF,False
601108,财通证券,sse_main,broker,asset_management_income,numeric,not_found,False,not_found_missed,PDF anchor+digit found but extractor not_found,资产管理业务是通过集合计划、专项计划、定向计划以及公募基金为机构和个人客户提供券商资产管理服务。 证券投资业务是指公司以自有资金在价值投资、稳健经营的前提下，从事股票、债券、衍生品等多种自营证券交易和 做市业务。 证券信用业务是为客户提供融资融券、股票质押式回购、约定式购回等资金融通服务。 期货业务是为客户提供期货经纪...,资产管理业务是通过集合计划、专项计划、定向计划以及公募基金为机构和个人客户提供券商资产管理服务。,37,http://static.cninfo.com.cn/finalpage/2025-04-26/1223320210.PDF,False
601108,财通证券,sse_main,broker,proprietary_trading_income,numeric,not_found,False,not_found_missed,PDF anchor+digit found but extractor not_found,自营业务条线组织架构。一是成立自营投资总部，以大类资产配置理念为导向，落实“跨周期可 持续增长策略构建工程”，利用公司自有资金开展涵盖债券、权益、大宗商品，及以上述标的为底层资产、出于自营投资交 易目的的衍生品业务，做大投资规模，实现公司自有资金的保值增值；二是成立客需金融部，以客户需求为驱动，按照功能 性业务中台的定...,自营业务条线组织架构。,41,http://static.cninfo.com.cn/finalpage/2025-04-26/1223320210.PDF,False
601108,财通证券,sse_main,broker,margin_lending_balance,numeric,found,True,usable,amount label '融资融券' value=209.57 亿元,融资融券=209.57 亿元; 融券=209.57 亿元,融资融券余额209.57 亿元，总体维持担保比例为257.11%。,41,http://static.cninfo.com.cn/finalpage/2025-04-26/1223320210.PDF,False
601108,财通证券,sse_main,broker,risk_control_indicators,numeric,partial,False,partial,status=partial,净资本=2.31 万,净资本为2.31 万亿元，较上年末增长5.96%。,37,http://static.cninfo.com.cn/finalpage/2025-04-26/1223320210.PDF,False
601108,财通证券,sse_main,broker,revenue_by_segment,table,partial,False,partial,status=partial,"{'note': 'anchor located but no parseable table; snippet fallback', 'snippet': '手续费及佣金收入、利息收入、投资收 入等。 二、报告期内公司所处行业情况 2024 年，中国资本市场在宏观经济复苏、政策改革深化和市场波动明显等多重因素交织下，...",手续费及佣金收入、利息收入、投资收,37,http://static.cninfo.com.cn/finalpage/2025-04-26/1223320210.PDF,False
601128,常熟银行,sse_main,bank,mda,section_snippet,found,True,usable,substantive in-region snippet with anchor (len=320),"管理层讨论与分析 02 江苏常熟农村商业银行股份有限公司 2024 年年度报告 18 公司业务概要 报告期内，公司以高质量、可持续发展为目标，始终坚持服务“三农两小”的市场定 位, 全面深化“一轻三化、三大工程”建设，走“轻资本”道路，推动综合化、数字化、 生态化，推进乡村振兴、客户提升、财富管理三大工程，提升核心竞争...",管理层讨论与分析 02,17,http://static.cninfo.com.cn/finalpage/2025-03-28/1222926499.PDF,False
601128,常熟银行,sse_main,bank,industry_discussion,section_snippet,found,True,usable,substantive in-region snippet with anchor (len=320),所处 行业情况 核心竞争力分析 江苏常熟农村商业银行股份有限公司 2024 年年度报告 19 ( 一) 行业格局和趋势 从行业整体看，2024 年受宏观经济环境变化和结构优化调整的影响，存贷款增速均 有所放缓，净息差低位企稳、降幅收窄。贷款端，实体信贷融资需求仍有待恢复，实体经 济融资成本有所下行。存款端，为应对净息差...,所处 行业情况 核心竞争力分析,18,http://static.cninfo.com.cn/finalpage/2025-03-28/1222926499.PDF,False
601128,常熟银行,sse_main,bank,risk_factors,section_snippet,found,True,usable,substantive in-region snippet with anchor (len=320),信用风险是指银行面临的借款人或对方当事人未按约定条款履行其相关义务的风险。本行面临的信用风险主要来自贷 款组合、投资组合、担保和其他支付承诺。 报告期内，本行主要在以下方面加强信用风险管理：一是持续完善全面风险管理体系建设，突出政策引导作用。优化 风险偏好限额体系，强化考核传导；制定稳健的授信管理政策和风险管理工作意见...,信用风险是指银行面临的借款人或对方当事人未按约定条款履行其相关义务的风险。,41,http://static.cninfo.com.cn/finalpage/2025-03-28/1222926499.PDF,False
601128,常熟银行,sse_main,bank,major_subsidiaries,section_snippet,found,True,partial,substantive but out-of-region (len=276),"主要控股公司 投资管理行注册资本20.8 亿元，注册地海南省海口市琼山区，本行持股90%。 1、兴福村镇主要会计数据和财务指标 单位：千元 币种：人民币 规模指标 2024 年末 2023 年末 增减（%） 资产总额 62,428,025 52,958,506 17.88 贷款总额 43,610,742 41,609,...","主要控股公司 投资管理行注册资本20.8 亿元，注册地海南省海口市琼山区，本行持股90%。 1、兴福村镇主要会计数据和财务指标 单位：千元 币种：人民币 规模指标 2024 年末 2023 年末 增减（%） 资产总额 62,428,025 52,958,506 17.88 贷款总额 43,610,742 41,609,685 4.81 其中：企业贷款 2,235,638 2,418,568 -7…",37,http://static.cninfo.com.cn/finalpage/2025-03-28/1222926499.PDF,False
601128,常熟银行,sse_main,bank,main_business_segments,section_snippet,found,True,usable,substantive in-region snippet with anchor (len=320),金融市场与财富管理业务 本行各类金融市场业务持续稳步发展。灵活优化本币资产配置，实现票息价差双增；精准捕捉外汇市场机会，外汇业 务降本增效显著。金融市场业务的优异表现赢得了市场的广泛认可，荣获上海清算所“债券代理清算业务优秀参与机构”、 济安金信“2024 权益类理财管理奖”等奖项。 本行坚持以客户为中心的服务理念，打...,金融市场与财富管理业务,22,http://static.cninfo.com.cn/finalpage/2025-03-28/1222926499.PDF,False
601128,常熟银行,sse_main,bank,net_interest_income,numeric,found,True,usable,"amount label '利息净收入' value=9,142,322","利息净收入=9,142,322; 利息净收入=91.42 亿元",报告期内，本行实现利息净收入91.42 亿元，增幅7.54%。,26,http://static.cninfo.com.cn/finalpage/2025-03-28/1222926499.PDF,False
601128,常熟银行,sse_main,bank,non_interest_income,numeric,found,True,usable,"amount label '手续费及佣金净收入' value=83,364","手续费及佣金净收入=83,364; 手续费及佣金净收入=2; 合计=1,766,920; 合计=344,800",1、手续费及佣金净收入,27,http://static.cninfo.com.cn/finalpage/2025-03-28/1222926499.PDF,False
601128,常熟银行,sse_main,bank,loan_structure,table,partial,False,partial,status=partial,"{'note': 'anchor located but no parseable table; snippet fallback', 'snippet': '发放贷款和垫款 2,709,183 1,789,843 51.36 债权投资 (669,033) 145,077 (561.16) 其他债权投资 (251,12...",发放贷款和垫款,28,http://static.cninfo.com.cn/finalpage/2025-03-28/1222926499.PDF,False
601128,常熟银行,sse_main,bank,deposit_structure,table,partial,False,partial,status=partial,"{'note': 'anchor located but no parseable table; snippet fallback', 'snippet': '吸收存款 281,568,852 2.20 239,397,924 2.28 其中：企业活期存款 32,497,080 0.55 33,163,004 0.62...","吸收存款 281,568,852 2.20 239,397,924 2.28 其中：企业活期存款 32,497,080 0.55 33,163,004 0.62 企业定期存款 25,222,284 2.72 22,219,671 2.83 储蓄活期存款 21,356,467 0.15 21,350,169 0.18 储蓄定期存款 175,737,891 2.81 142,964,431 3.02…",29,http://static.cninfo.com.cn/finalpage/2025-03-28/1222926499.PDF,False
601128,常熟银行,sse_main,bank,npl_ratio,numeric,found,True,usable,ratio label '不良贷款率' value=1.05,不良贷款率=1.05,不良贷款率 1.05 0.97,37,http://static.cninfo.com.cn/finalpage/2025-03-28/1222926499.PDF,False
